Castro-NallarE_2015	recall	0.73875	0.2066057537920955
ChngKR_2016	recall	0.7851785714285714	0.1402315641417176
FengQ_2015	recall	0.8284015151515152	0.1009841377933118
GhensiP_2019_m	recall	0.6995238095238094	0.1303788305507543
GhensiP_2019	recall	0.7761904761904762	0.1505905325822356
GuptaA_2019	recall	0.8051666666666667	0.1464429164479381
HanniganGD_2017	recall	0.4913333333333333	0.1568789342136158
Heitz-BuschartA_2016	recall	0.7745833333333333	0.1559463716581227
HMP_2012	recall	0.9985791467304626	0.0048187364313386
IjazUZ_2017	recall	0.9527916666666668	0.0682126856685112
JieZ_2017	recall	0.7544364035087718	0.062279771114096
KarlssonFH_2013	recall	0.7036363636363636	0.1519872778870869
KosticAD_2015	recall	0.9697581585081584	0.0453794130385603
LiJ_2017	recall	0.691989010989011	0.0547734843870994
NielsenHB_2014	recall	0.8363355263157896	0.0564203219310254
QinJ_2012	recall	0.6725	0.0797047167490289
QinN_2014	recall	0.863091304347826	0.0713847904169897
RaymondF_2016	recall	0.6641666666666666	0.175526984313587
ThomasAM_2018a	recall	0.58825	0.1799366979739758
ThomasAM_2018b	recall	0.6916428571428571	0.1709062794317586
VogtmannE_2016	recall	0.4918333333333333	0.1151447157083448
WirbelJ_2018	recall	0.7836538461538461	0.1058037045606193
YachidaS_2019	recall	0.6539819758672699	0.0599780153598008
YeZ_2018	recall	0.7077380952380952	0.129383184778399
YuJ_2015	recall	0.7802838827838829	0.1119056053366535
ZellerG_2014	recall	0.7174300699300699	0.1373209155979579
