art_scher	precision	0.6229905778564869	0.1130229169118743
asd_kang	precision	0.4881944444444444	0.2930448589411727
asd_son	precision	0.3336554382205897	0.0511718495710729
cdi_schubert	precision	0.9300234621373852	0.0443293057752338
cdi_vincent	precision	0.7160416666666667	0.2222047627689879
cdi_youngster	precision	0.8746154140612475	0.0936920983715302
crc_baxter	precision	0.7669681641148693	0.1028802676948997
crc_chen	precision	0.670975	0.2694969736739996
crc_wang	precision	0.7649034151034152	0.1534246478495268
crc_zeller	precision	0.6713113302041873	0.162950569020125
edd_singh	precision	0.8641717192499931	0.0624923291073521
hiv_dinh	precision	0.45885	0.2744388073532631
hiv_lozupone	precision	0.9119666666666666	0.1197373004168338
hiv_noguerajulian	precision	0.7003687803106982	0.0179393443319292
ibd_gevers_2014	precision	0.8151898404459823	0.0453642493618907
ibd_morgan	precision	0.7107588951936288	0.0286707449823905
ibd_papa	precision	0.6395572310405643	0.1638211878368503
ibs_willing	precision	0.5832507015776246	0.2016064089241426
mhe_zhang	precision	0.4916649659863945	0.1561116996279715
nash_wong	precision	0.4435581632653061	0.1926874806148197
nash_zhu	precision	0.9047333333333332	0.1825897120950766
non_cdi_schubert	precision	0.9037969856952212	0.0570005201762652
ob_goodrich	precision	0.6620249006775347	0.0307636977479445
ob_ross	precision	0.3447786848072562	0.0397277460185381
ob_Turnbaug	precision	0.5573512188305159	0.1142680408538074
ob_zhu	precision	0.71905	0.2632317056004715
ob_zupancic	precision	0.4507240893153728	0.1371494678581478
par_scheperjans	precision	0.6530798507048508	0.1412591960819254
t1d_alkanani	precision	0.6314494949494949	0.1579755093735761
t1d_mejialeon	precision	0.675	0.2991161749406258
