Castro-NallarE_2015	recall	0.71125	0.2063030234872964
ChngKR_2016	recall	0.6528571428571429	0.1574331733836063
FengQ_2015	recall	0.6857121212121211	0.1283920396294894
GhensiP_2019_m	recall	0.6973809523809524	0.0557158119449072
GhensiP_2019	recall	0.7777083333333334	0.1297203918688576
GuptaA_2019	recall	0.7998333333333332	0.1535323889101073
HanniganGD_2017	recall	0.6263333333333333	0.1730876463914549
Heitz-BuschartA_2016	recall	0.68	0.2053993400400519
HMP_2012	recall	0.9982220038733196	0.0053343533443317
IjazUZ_2017	recall	0.7513888888888889	0.1314012209387627
JieZ_2017	recall	0.7072860998650472	0.0685933296384149
KarlssonFH_2013	recall	0.5324747474747474	0.0884538106857709
KosticAD_2015	recall	0.7419580419580418	0.0515360775036652
LiJ_2017	recall	0.6972948717948717	0.0334909864686519
NielsenHB_2014	recall	0.7454473684210526	0.0560359253581835
QinJ_2012	recall	0.6247058823529411	0.071101475476848
QinN_2014	recall	0.7731688405797101	0.0817503017182376
RaymondF_2016	recall	0.5866666666666667	0.1695254815326854
ThomasAM_2018a	recall	0.5820833333333333	0.1576294661892601
ThomasAM_2018b	recall	0.6714285714285714	0.1778952276429601
VogtmannE_2016	recall	0.6091666666666666	0.1392015924238416
WirbelJ_2018	recall	0.6047115384615386	0.1285128958128475
YachidaS_2019	recall	0.5670842383107089	0.0630966976132687
YeZ_2018	recall	0.6791666666666667	0.0664937169895996
YuJ_2015	recall	0.662202380952381	0.1184399444764199
ZellerG_2014	recall	0.7020745920745921	0.1257658150084216
