Castro-NallarE_2015	precision	0.3395833333333333	0.2429473965697101
ChngKR_2016	precision	0.8132397959183674	0.1325837466626332
FengQ_2015	precision	0.8314751653439154	0.1129479454582336
GhensiP_2019_m	precision	0.5116660997732427	0.0664115608973706
GhensiP_2019	precision	0.8168842120181407	0.1489777233437255
GuptaA_2019	precision	0.6901416666666665	0.2261771538651849
HanniganGD_2017	precision	0.2627416666666666	0.0533267958232798
Heitz-BuschartA_2016	precision	0.515075	0.2393427515266199
HMP_2012	precision	0.9969252474225336	0.0066477569079929
IjazUZ_2017	precision	0.8353228505291006	0.1285517783900428
JieZ_2017	precision	0.7260310123519921	0.0700885046161764
KarlssonFH_2013	precision	0.4644831795589371	0.1852749298252698
KosticAD_2015	precision	0.7498657042258441	0.1541219854097755
LiJ_2017	precision	0.500936423161698	0.0281894961891337
NielsenHB_2014	precision	0.7755704864527903	0.0608758085405132
QinJ_2012	precision	0.616608338962059	0.0844386630677661
QinN_2014	precision	0.8121375772502836	0.0744293648201014
RaymondF_2016	precision	0.7183750000000001	0.186623673130534
ThomasAM_2018a	precision	0.53955	0.2532410308820871
ThomasAM_2018b	precision	0.7785773809523809	0.1986112676112952
VogtmannE_2016	precision	0.6433274711399711	0.1941854877446745
WirbelJ_2018	precision	0.8103998026546102	0.1037771724873044
YachidaS_2019	precision	0.6363798412175748	0.0580956364719653
YeZ_2018	precision	0.4775629251700681	0.0715938172409242
YuJ_2015	precision	0.8154499952758882	0.1060860354586424
ZellerG_2014	precision	0.763303884247066	0.1231219062695094
