dataset_name	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014	QinN_2014
study_condition	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis	cirrhosis
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01066	0	0.00289	0	0	0	0.41505	0.28202	0	0.57831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06542	0	0	0	0.00985	0	0	0.03707	0	0	0	0	0	0	0.00053	0	0	0	0.2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2243	0	0	0	0	0	0	0	0	0	0	1.1597	0	0	0	0	0	0	0	0.03929	0	0.06477	0	0	0	0	0	0	0	0	0.21902	0	0	0	0	0	0	0	0	0	0.0194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36661	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales	0	0	0	0	0	0	0	0	0	0.03576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00E-04	0	0.04049	0	0	0	0	0.00043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00426	0	0	0	0.00401	0	0	0.01625	0	0	0	0	0	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164	0	0	0	7.00E-05	0.01305	0	0.02282	0.02247	0	0	0.00798	0.00653	0.03374	0	0	0	0	0	0	0.00389	0.00454	0	0.03795	0	0.00297	0	0	0	0.02073	0	0.01164	0	0	0.0127	0.0445	0.08072	0	0.00016	0.00101	0.00025	0.01509	0	0.00701	0	0.0027	0.01025	0	0	0.12776	0	0	0	0.00092	0.01761	0	0.58364	0.11794	0.00521	0.05653	0	1.00E-04	0	0	0.03062	0.00618	0.00154	0	0	0.00176	0.0151	0.08085	0.03087	0.00274	0	0.00019	0.00748	0.03535	0.00267	0.00664	0	0.00735	0	0.00751	0.00287	0	0	0.01999	0.0213	0.02429	0	0	0.02102	0.00122	0	0	0	0	0.08917	0.00197	0	0.01604	0.4603	0	0.02236	0	0	0.00269	0	0.07635	0	0	0	0	0	0	0	0.0378	0	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales	0.02556	0	0.11023	0.08075	0.16361	0.15082	0.00431	0.00285	3.95291	0.06749	0.04528	0	0.10943	0.0034	0.00117	0.00057	0.03259	0.56497	0.89175	0	0	0.13472	0	0.04118	0.91699	1.22381	0.22	1.66953	0	0	0	0.27344	0.22258	0.55166	0.07506	0.01664	0.32482	0.04431	0.01337	0.02772	0.44082	1.20191	0.85754	0.00427	0.29334	0.32642	0.03821	0	0.29769	0.18463	0.19699	0.04131	0	1.03975	7.22242	0.05152	0.18693	1.66171	0.00153	0.17058	0.29524	0.22809	0.12837	0	1.33053	0.02397	0.18441	2.34464	0.06751	0.02804	0.76797	0.46053	1.59325	0	4.76774	0.00224	0	2.87455	0.06115	0	0.05397	9.52882	1.39295	0.0827	0	0	0.43804	0	0.01228	0.03889	0.00246	0.13103	0.55678	0	0.09133	0.80873	0.02133	0.02054	0.16519	0.42659	0.08713	2.90206	5.05171	2.82356	0.54594	0	0.01264	0.25311	0.46129	0	0.04482	0.54172	0.13945	0	0	0.2274	0.05831	0	0	0	0.09825	0.13171	0.00024	0.21088	0.03295	1.38735	0.00209	0.0063	0	0.94378	0.31719	1.02952	0.09746	0.11257	0.28443	0.29059	0.05637	0.11823	0.27098	0	2.48133	1.65632	2.35548	0.06752	0.16801	1.02215	1.25594	0.19657	2.21661	0.11647	0.30463	0.03515	0.56061	10.40702	0.4153	0.05408	0.03848	1.28181	2.33076	0.40331	0.12314	1.98902	0.09811	0.02302	0.27763	0.14401	0.08615	0.14665	0.06718	0.10353	0	2.38316	1.05657	0.00328	3.774	0.13068	0.6322	0.04072	1.333	0	0.01603	0.35339	0.3284	0	0.09455	0.10722	0.02623	9.40231	2.12081	0.03159	0.32254	12.31426	0.11186	5.88995	3.727	0.35297	0.02464	1.05207	0.1119	0.27378	5.033	0.01214	0.00871	1.21263	1.00464	0.00161	0.15309	0.0507	0	0.06654	0.01967	0.01757	0.01704	0.00912	0.05521	18.88265	0.02982	0.91491	0.00699	1.88291	0	0.08601	0	3.03044	1.33564	1.47212	0.02654	0.33521	0	0.85136	0.06849	0.00314	0.20366	0.24162	0.07059	0.04759	0.11142
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00523	0.0	0	0.00358	0.0	0.01831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08601	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.00585	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales	0	0	0	0	0	0	0	0	0	0.04135	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00558	0	0	0	0	0	0	0	0	0	0.00415	0	0	0.00856	0	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108	0.00636	0	0	0	0	0	0	0	0	0	0.00167	0	0	0	0	0	0	0	0	0.00848	0	0	0	0	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.00352	0.01746	0.00041	0.01567	0.02423	0.03427	0.00229	0.0062	0	0.00258	0	0.01122	0	0	0	0.00097	0.01052	0	0	0.01084	0	0.0	0.0	0	0	0.03139	0	0.0108	0	0.0	0.00407	0.00899	0.34514	0	0	0	0.00088	0	0.00092	0.00892	0.00483	0.01613	0	0	0	0.09068	0	0	0.00023	0.0043	0.00388	0	0.03102	0.06765	0.00546	0	0	0.0028	0	0	0.00177	0	0.00028	0	0	0.00113	0.00115	0.02792	0.01082	0.00824	0	0	0.0	0.0093	0.00127	0	0	0.00719	0.00023	0.00468	0	0	0	0	0.00752	0.04092	0	0	0.01909	0.0	0	0	0.00372	0	0.13282	0	0	0	0.00744	0.00538	0	0.21081	0	0.00704	0	0.00766	0.0	0	0.00064	0.19506	0	0	0	0.00293	0.00128	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00395	0.0	0.0	0.0	0.0	0.0	0.0	0.00018	0.0	0.00039	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales	0.30167	0.0	0.0	0.22261	0.0	0.05385	0.08127	0.00385	0.00037	0.83335	0.0	0.0	0.16357	0.08077	0.00149	0.20318	0.16197	0.0	0.00295	0.03261	0.16955	0.33529	0.04573	0.06653	0.0	0.20037	0.21829	0.00067	0.31119	0.0	0.26177	0.03165	0.0	0.32057	0.02796	0.03746	0.0	0.04721	0.05294	0.0	0.0399	0.15666	0.09005	0.01932	0.0	0.0024	0.0	0.00052	0.18135	0.10106	0.1627	0.14912	0.01256	0.01654	0.85513	0.068	0.0	0.0	0.10034	0.14193	0.0	0.00193	0.16523	0.3175	0.0	0.24288	0.1572	0.0	0.07113	0.14688	0.00299	0.21364	0.3021	0.03584	0.62674	0.09222	1.22967	0.13912	0.11172	0.11107	0.06957	0.80786	0.24013	0.00884	0.26825	0.41808	0.02966	0.03754	0.05431	0.14649	0.0	0.05158	0.04768	0.06751	0.0	0.06581	0.27343	0.058	0.08134	0.65381	0.03065	0.55487	0.0	0.35593	0.18636	0.04407	0.04119	0.16242	0.0	0.01196	0.62064	0.052	0.60279	0.03994	0.00733	0.05058	0.08091	0.0	0.01779	0.03596	0.22856	0.46202	0.09872	0.0	0.02648	0.03714	0.09432	0.0	0.00168	0.01833	0.01717	0.16164	0.27504	0.02192	0.01824	0.23194	0.02316	0.00439	0.0	0.09643	0.02743	2.5147	0.13131	0.0	0.41985	0.02036	0.00962	0.00091	0.0	0.0	0.14602	0.12603	0.0356	0.01619	0.00576	0.09142	0.07928	0.18064	0.03568	0.01599	0.0	0.1168	0.0019	0.03093	0.46436	0.0	0.03304	0.0	0.08777	0.00046	0.05539	0.00146	0.0	0.04704	0.00651	0.2807	0.02752	0.06109	0.00078	0.0	0.27395	0.00067	0.0	0.02049	0.13858	0.29036	0.0556	2.33573	0.00311	0.00396	0.00336	0.62082	0.13305	0.06102	0.49631	0.00051	0.01151	0.0	0.21185	0.02153	0.0	0.0	0.03007	0.0	0.00886	0.00087	0.0	0.03517	0.00048	0.00334	0.02262	0.04576	0.13526	0.0	0.09598	0.30542	0.22687	0.33076	0.0	0.01295	0.0	0.0	0.0	0.0	0.04332	0.03498	0.03855	0.03015	0.21948	0.0	0.38753	0.09511	0.08807	0.0	0.16393	0.19383	0.02543
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales	0.04324	0.05226	0.09359	0.0622	0.00042	0.0	0.02031	0.13707	0.29911	0.11365	0.00833	0.0	0.0	0.02113	0.08635	0.00307	0.03417	0.0	0.04943	0.10622	0.0513	0.06495	0.00622	0.01503	0.14511	0.11796	0.03357	0.19509	0.25059	0.34182	0.09734	0.06219	0.05148	0.00628	0.06344	0.00839	0.00292	0.0	0.00432	0.00574	0.02136	0.02067	0.0279	0.06852	0.08003	0.0	0.02862	0.08157	0.0092	0.06347	0.00905	0.02237	0.0738	0.17404	0.0444	0.00239	0.06618	0.03476	0.02352	0.11789	0.03056	0.05579	0.0	0.02921	0.1342	0.01427	0.08432	0.01773	0.03639	0.09519	0.0685	0.07529	0.05119	0.00209	0.01349	0.04412	0.05341	0.02321	0.02706	0.17282	0.03052	0.01339	0.01465	0.0	0.07442	0.02065	0.17094	0.0	0.0	0.00307	0.00273	0.0	0.0	0.0	0.0	0.09381	0.0	0.0	0.0	0.06028	0.0	0.17923	0.07636	0.82298	0.0	0.02051	0.03048	0.06052	0.05848	0.04561	0.07612	0.03994	0.00138	0.0	0.03817	0.02389	0.00651	0.04687	0.0	0.0389	0.00168	0.01864	0.0	0.0	0.0	0.0	0.00384	0.00346	0.06277	0.18514	0.24872	0.02932	0.02891	0.0306	0.0	0.01836	0.0	0.09876	0.09133	0.0	0.0	0.07131	1.43137	0.13118	0.02427	0.00274	0.03656	0.01463	0.00093	0.0073	0.03278	0.03303	0.00443	0.00404	0.0015	0.02399	0.02573	0.04218	0.00491	0.0	0.00472	0.00659	0.00382	0.00034	0.02941	0.0347	0.0	0.01278	0.012	0.09167	0.0	0.02005	0.0	0.0	0.00345	0.12538	0.00155	0.03762	0.01669	0.02625	0.0	0.0	0.00119	0.01885	0.02095	0.04225	0.03273	0.00232	0.0	0.00289	0.01588	0.00638	0.00622	0.06638	0.00971	0.0157	0.01685	0.00314	0.01171	0.0	0.02349	0.0	0.01752	0.0177	0.01655	0.04103	0.04334	0.00824	0.01694	0.02141	0.02521	0.0	0.05105	0.0	0.02782	0.00039	0.0	0.11676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183	0.2518	0.01157	0.03847	0.00579	0.04297	0.0	0.00811	0.00807	0.08521	0.00585	0.00394
